element_type,element_name,perturbation_type,base_value_MW,base_value_MVAR,sensitivity_value,sensitivity_magnitude,bus_index
load,Load 24,P,308.6000061035156,-92.19999694824222,-9.299609183951451e-05,9.299609183951451e-05,24
load,Load 24,P,308.6000061035156,-92.19999694824222,-5.925740346907071e-05,5.925740346907071e-05,25
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00013148435440907825,0.00013148435440907825,26
load,Load 24,P,308.6000061035156,-92.19999694824222,-3.065794890872997e-05,3.065794890872997e-05,27
load,Load 24,P,308.6000061035156,-92.19999694824222,-2.0982334502495093e-05,2.0982334502495093e-05,28
load,Load 24,Q,308.6000061035156,-92.19999694824222,-1.782877081052403e-05,1.782877081052403e-05,0
load,Load 24,Q,308.6000061035156,-92.19999694824222,-2.375672867624967e-05,2.375672867624967e-05,1
load,Load 24,Q,308.6000061035156,-92.19999694824222,-5.0190054043208757e-05,5.0190054043208757e-05,2
load,Load 24,Q,308.6000061035156,-92.19999694824222,-4.907234514548442e-05,4.907234514548442e-05,3
load,Load 24,Q,308.6000061035156,-92.19999694824222,-4.2579820560062484e-05,4.2579820560062484e-05,4
load,Load 24,Q,308.6000061035156,-92.19999694824222,-2.7501016655095966e-05,2.7501016655095966e-05,5
load,Load 24,Q,308.6000061035156,-92.19999694824222,-3.3316472962652276e-05,3.3316472962652276e-05,6
load,Load 24,Q,308.6000061035156,-92.19999694824222,-3.600710793115747e-05,3.600710793115747e-05,7
load,Load 24,Q,308.6000061035156,-92.19999694824222,-1.9476825258013532e-05,1.9476825258013532e-05,8
load,Load 24,Q,308.6000061035156,-92.19999694824222,-3.079484173600378e-05,3.079484173600378e-05,9
load,Load 24,Q,308.6000061035156,-92.19999694824222,-2.997366944186286e-05,2.997366944186286e-05,10
load,Load 24,Q,308.6000061035156,-92.19999694824222,-3.4632648472221474e-05,3.4632648472221474e-05,11
load,Load 24,Q,308.6000061035156,-92.19999694824222,-3.7270375871101266e-05,3.7270375871101266e-05,12
load,Load 24,Q,308.6000061035156,-92.19999694824222,-5.236714480139071e-05,5.236714480139071e-05,13
load,Load 24,Q,308.6000061035156,-92.19999694824222,-8.563513242076937e-05,8.563513242076937e-05,14
load,Load 24,Q,308.6000061035156,-92.19999694824222,-9.669681855687396e-05,9.669681855687396e-05,15
load,Load 24,Q,308.6000061035156,-92.19999694824222,-8.48499989741458e-05,8.48499989741458e-05,16
load,Load 24,Q,308.6000061035156,-92.19999694824222,-7.226027911181321e-05,7.226027911181321e-05,17
load,Load 24,Q,308.6000061035156,-92.19999694824222,-3.543210305518851e-05,3.543210305518851e-05,18
load,Load 24,Q,308.6000061035156,-92.19999694824222,-1.9327903304955375e-05,1.9327903304955375e-05,19
load,Load 24,Q,308.6000061035156,-92.19999694824222,-7.091361345925584e-05,7.091361345925584e-05,20
load,Load 24,Q,308.6000061035156,-92.19999694824222,-4.250869032806914e-05,4.250869032806914e-05,21
load,Load 24,Q,308.6000061035156,-92.19999694824222,-5.0134641985599695e-05,5.0134641985599695e-05,22
load,Load 24,Q,308.6000061035156,-92.19999694824222,-0.0001403566044991922,0.0001403566044991922,23
load,Load 24,Q,308.6000061035156,-92.19999694824222,-1.7309238999596575e-05,1.7309238999596575e-05,24
load,Load 24,Q,308.6000061035156,-92.19999694824222,-1.1029484566882353e-05,1.1029484566882353e-05,25
load,Load 24,Q,308.6000061035156,-92.19999694824222,-8.705960563155646e-05,8.705960563155646e-05,26
load,Load 24,Q,308.6000061035156,-92.19999694824222,-5.706312755093812e-06,5.706312755093812e-06,27
load,Load 24,Q,308.6000061035156,-92.19999694824222,-3.905406853066396e-06,3.905406853066396e-06,28
load,Load 25,P,224.00000000000003,47.20000076293947,-0.00021284328057019075,0.00021284328057019075,0
load,Load 25,P,224.00000000000003,47.20000076293947,-9.814638345509997e-05,9.814638345509997e-05,1
load,Load 25,P,224.00000000000003,47.20000076293947,-9.513024818346704e-05,9.513024818346704e-05,2
load,Load 25,P,224.00000000000003,47.20000076293947,-0.00012402553194391098,0.00012402553194391098,3
load,Load 25,P,224.00000000000003,47.20000076293947,-0.00014989774867870675,0.00014989774867870675,4
load,Load 25,P,224.00000000000003,47.20000076293947,-9.849292854112735e-05,9.849292854112735e-05,5
load,Load 25,P,224.00000000000003,47.20000076293947,-0.0001419079899578235,0.0001419079899578235,6
load,Load 25,P,224.00000000000003,47.20000076293947,-0.0001628163093732593,0.0001628163093732593,7
load,Load 25,P,224.00000000000003,47.20000076293947,-0.00016655906837982902,0.00016655906837982902,8
load,Load 25,P,224.00000000000003,47.20000076293947,-8.110003821645284e-05,8.110003821645284e-05,9
load,Load 25,P,224.00000000000003,47.20000076293947,-8.759614723298225e-05,8.759614723298225e-05,10
load,Load 25,P,224.00000000000003,47.20000076293947,-9.120718937194461e-05,9.120718937194461e-05,11
load,Load 25,P,224.00000000000003,47.20000076293947,-8.903196820284065e-05,8.903196820284065e-05,12
load,Load 25,P,224.00000000000003,47.20000076293947,-0.00010223172816498094,0.00010223172816498094,13
load,Load 25,P,224.00000000000003,47.20000076293947,-7.2507955617912e-05,7.2507955617912e-05,14
load,Load 25,P,224.00000000000003,47.20000076293947,-5.287536262856829e-05,5.287536262856829e-05,15
load,Load 25,P,224.00000000000003,47.20000076293947,-6.577500997486108e-05,6.577500997486108e-05,16
load,Load 25,P,224.00000000000003,47.20000076293947,-7.695846455947897e-05,7.695846455947897e-05,17
load,Load 25,P,224.00000000000003,47.20000076293947,-1.9374839296404377e-05,1.9374839296404377e-05,18
load,Load 25,P,224.00000000000003,47.20000076293947,-1.0568806383953744e-05,1.0568806383953744e-05,19
load,Load 25,P,224.00000000000003,47.20000076293947,-3.700471710270659e-05,3.700471710270659e-05,20
load,Load 25,P,224.00000000000003,47.20000076293947,-1.967605100839931e-05,1.967605100839931e-05,21
load,Load 25,P,224.00000000000003,47.20000076293947,-2.0338593834567932e-05,2.0338593834567932e-05,22
load,Load 25,P,224.00000000000003,47.20000076293947,-4.807395294787464e-05,4.807395294787464e-05,23
load,Load 25,P,224.00000000000003,47.20000076293947,-0.00012724160735237965,0.00012724160735237965,24
load,Load 25,P,224.00000000000003,47.20000076293947,-8.107876108033318e-05,8.107876108033318e-05,25
load,Load 25,P,224.00000000000003,47.20000076293947,-6.748792314082431e-05,6.748792314082431e-05,26
load,Load 25,P,224.00000000000003,47.20000076293947,-4.1947645396855916e-05,4.1947645396855916e-05,27
load,Load 25,P,224.00000000000003,47.20000076293947,-2.8709015435079978e-05,2.8709015435079978e-05,28
load,Load 25,Q,224.00000000000003,47.20000076293947,-2.8401261034205483e-05,2.8401261034205483e-05,0
load,Load 25,Q,224.00000000000003,47.20000076293947,-6.0637445677469426e-05,6.0637445677469426e-05,1
load,Load 25,Q,224.00000000000003,47.20000076293947,-4.1587225936645654e-05,4.1587225936645654e-05,2
load,Load 25,Q,224.00000000000003,47.20000076293947,-2.8365663188389957e-05,2.8365663188389957e-05,3
load,Load 25,Q,224.00000000000003,47.20000076293947,-2.5345616159822006e-05,2.5345616159822006e-05,4
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.4836624082148476e-05,1.4836624082148476e-05,5
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.9700756290697007e-05,1.9700756290697007e-05,6
load,Load 25,Q,224.00000000000003,47.20000076293947,-2.201163320324495e-05,2.201163320324495e-05,7
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.4791291456728306e-05,1.4791291456728306e-05,8
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.4375909626018757e-05,1.4375909626018757e-05,9
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.4651341068672163e-05,1.4651341068672163e-05,10
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.6167507102515798e-05,1.6167507102515798e-05,11
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.6714950382523686e-05,1.6714950382523686e-05,12
load,Load 25,Q,224.00000000000003,47.20000076293947,-2.1839466167206113e-05,2.1839466167206113e-05,13
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.909916817145474e-05,1.909916817145474e-05,14
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.6737099989949655e-05,1.6737099989949655e-05,15
load,Load 25,Q,224.00000000000003,47.20000076293947,-2.4604623858037743e-05,2.4604623858037743e-05,16
load,Load 25,Q,224.00000000000003,47.20000076293947,-3.137433113405974e-05,3.137433113405974e-05,17
load,Load 25,Q,224.00000000000003,47.20000076293947,-6.132886886023314e-06,6.132886886023314e-06,18
load,Load 25,Q,224.00000000000003,47.20000076293947,-3.345436313351158e-06,3.345436313351158e-06,19
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.1713423893366937e-05,1.1713423893366937e-05,20
load,Load 25,Q,224.00000000000003,47.20000076293947,-6.2282311938943735e-06,6.2282311938943735e-06,21
load,Load 25,Q,224.00000000000003,47.20000076293947,-6.4379518470936144e-06,6.4379518470936144e-06,22
load,Load 25,Q,224.00000000000003,47.20000076293947,-1.5217268406286788e-05,1.5217268406286788e-05,23
load,Load 25,Q,224.00000000000003,47.20000076293947,-0.00010397513556665849,0.00010397513556665849,24
load,Load 25,Q,224.00000000000003,47.20000076293947,-6.625318450577122e-05,6.625318450577122e-05,25
load,Load 25,Q,224.00000000000003,47.20000076293947,-2.5245360397885275e-05,2.5245360397885275e-05,26
load,Load 25,Q,224.00000000000003,47.20000076293947,-3.427734021883566e-05,3.427734021883566e-05,27
load,Load 25,Q,224.00000000000003,47.20000076293947,-2.3459450138640924e-05,2.3459450138640924e-05,28
load,Load 26,P,139.0,16.999999999999993,-0.0002229293826496226,0.0002229293826496226,0
load,Load 26,P,139.0,16.999999999999993,-0.00011073215593506159,0.00011073215593506159,1
load,Load 26,P,139.0,16.999999999999993,-0.00010446109037971496,0.00010446109037971496,2
load,Load 26,P,139.0,16.999999999999993,-0.00013187545534881773,0.00013187545534881773,3
load,Load 26,P,139.0,16.999999999999993,-0.00015789360276272646,0.00015789360276272646,4
load,Load 26,P,139.0,16.999999999999993,-0.00010344353128214911,0.00010344353128214911,5
load,Load 26,P,139.0,16.999999999999993,-0.00014876112086936732,0.00014876112086936732,6
load,Load 26,P,139.0,16.999999999999993,-0.00017058038649357953,0.00017058038649357953,7
load,Load 26,P,139.0,16.999999999999993,-0.00017321184749811703,0.00017321184749811703,8
load,Load 26,P,139.0,16.999999999999993,-8.553673410726658e-05,8.553673410726658e-05,9
load,Load 26,P,139.0,16.999999999999993,-9.224202892612055e-05,9.224202892612055e-05,10
load,Load 26,P,139.0,16.999999999999993,-9.619682058731316e-05,9.619682058731316e-05,11
load,Load 26,P,139.0,16.999999999999993,-9.405829219656936e-05,9.405829219656936e-05,12
load,Load 26,P,139.0,16.999999999999993,-0.00010844491397757894,0.00010844491397757894,13
load,Load 26,P,139.0,16.999999999999993,-7.75171168324873e-05,7.75171168324873e-05,14
load,Load 26,P,139.0,16.999999999999993,-5.69971386840451e-05,5.69971386840451e-05,15
load,Load 26,P,139.0,16.999999999999993,-7.153401129235126e-05,7.153401129235126e-05,16
load,Load 26,P,139.0,16.999999999999993,-8.41283107361257e-05,8.41283107361257e-05,17
load,Load 26,P,139.0,16.999999999999993,-2.088515995678497e-05,2.088515995678497e-05,18
load,Load 26,P,139.0,16.999999999999993,-1.1392673284743583e-05,1.1392673284743583e-05,19
load,Load 26,P,139.0,16.999999999999993,-3.988933509020409e-05,3.988933509020409e-05,20
load,Load 26,P,139.0,16.999999999999993,-2.1209852414028062e-05,2.1209852414028062e-05,21
load,Load 26,P,139.0,16.999999999999993,-2.1924042118515173e-05,2.1924042118515173e-05,22
load,Load 26,P,139.0,16.999999999999993,-5.1821445971211855e-05,5.1821445971211855e-05,23
load,Load 26,P,139.0,16.999999999999993,-0.0001477886551638552,0.0001477886551638552,24
load,Load 26,P,139.0,16.999999999999993,-0.0001393390928347893,0.0001393390928347893,25
load,Load 26,P,139.0,16.999999999999993,-7.339690913634178e-05,7.339690913634178e-05,26
load,Load 26,P,139.0,16.999999999999993,-7.208976131952704e-05,7.208976131952704e-05,27
load,Load 26,P,139.0,16.999999999999993,-4.933831312886605e-05,4.933831312886605e-05,28
load,Load 26,Q,139.0,16.999999999999993,-1.641999985063647e-05,1.641999985063647e-05,0
load,Load 26,Q,139.0,16.999999999999993,-3.601095962778578e-05,3.601095962778578e-05,1
load,Load 26,Q,139.0,16.999999999999993,-2.462307425539212e-05,2.462307425539212e-05,2
load,Load 26,Q,139.0,16.999999999999993,-1.6636490516264147e-05,1.6636490516264147e-05,3
load,Load 26,Q,139.0,16.999999999999993,-1.476061676738416e-05,1.476061676738416e-05,4
load,Load 26,Q,139.0,16.999999999999993,-8.611688176984878e-06,8.611688176984878e-06,5
load,Load 26,Q,139.0,16.999999999999993,-1.1405217407656209e-05,1.1405217407656209e-05,6
load,Load 26,Q,139.0,16.999999999999993,-1.2731625205308905e-05,1.2731625205308905e-05,7
load,Load 26,Q,139.0,16.999999999999993,-8.402347623648332e-06,8.402347623648332e-06,8
load,Load 26,Q,139.0,16.999999999999993,-8.382646817861606e-06,8.382646817861606e-06,9
load,Load 26,Q,139.0,16.999999999999993,-8.530021385710907e-06,8.530021385710907e-06,10
load,Load 26,Q,139.0,16.999999999999993,-9.427334029943335e-06,9.427334029943335e-06,11
load,Load 26,Q,139.0,16.999999999999993,-9.760640798783805e-06,9.760640798783805e-06,12
load,Load 26,Q,139.0,16.999999999999993,-1.2790821250729945e-05,1.2790821250729945e-05,13
load,Load 26,Q,139.0,16.999999999999993,-1.1231132149636115e-05,1.1231132149636115e-05,14
load,Load 26,Q,139.0,16.999999999999993,-9.87068780333722e-06,9.87068780333722e-06,15
load,Load 26,Q,139.0,16.999999999999993,-1.4542559031849311e-05,1.4542559031849311e-05,16
load,Load 26,Q,139.0,16.999999999999993,-1.8562303022573447e-05,1.8562303022573447e-05,17
load,Load 26,Q,139.0,16.999999999999993,-3.6168638434252998e-06,3.6168638434252998e-06,18
load,Load 26,Q,139.0,16.999999999999993,-1.972967685670568e-06,1.972967685670568e-06,19
load,Load 26,Q,139.0,16.999999999999993,-6.907979904524631e-06,6.907979904524631e-06,20
load,Load 26,Q,139.0,16.999999999999993,-3.6730930532025143e-06,3.6730930532025143e-06,21
load,Load 26,Q,139.0,16.999999999999993,-3.7967755962986517e-06,3.7967755962986517e-06,22
load,Load 26,Q,139.0,16.999999999999993,-8.974368662573174e-06,8.974368662573174e-06,23
load,Load 26,Q,139.0,16.999999999999993,-6.185790221855392e-05,6.185790221855392e-05,24
load,Load 26,Q,139.0,16.999999999999993,-0.00023580019705531362,0.00023580019705531362,25
load,Load 26,Q,139.0,16.999999999999993,-1.4921266273537626e-05,1.4921266273537626e-05,26
load,Load 26,Q,139.0,16.999999999999993,-0.00012199570683701921,0.00012199570683701921,27
load,Load 26,Q,139.0,16.999999999999993,-8.349399869802542e-05,8.349399869802542e-05,28
load,Load 27,P,281.0,75.5,-0.00021384935913014712,0.00021384935913014712,0
load,Load 27,P,281.0,75.5,-0.0001330574120790018,0.0001330574120790018,1
load,Load 27,P,281.0,75.5,-0.00016610569119956953,0.00016610569119956953,2
load,Load 27,P,281.0,75.5,-0.00018503195529400162,0.00018503195529400162,3
load,Load 27,P,281.0,75.5,-0.00020834356029726387,0.00020834356029726387,4
load,Load 27,P,281.0,75.5,-0.00013612571809569208,0.00013612571809569208,5
load,Load 27,P,281.0,75.5,-0.0001912149598129187,0.0001912149598129187,6
load,Load 27,P,281.0,75.5,-0.0002176807384491053,0.0002176807384491053,7
load,Load 27,P,281.0,75.5,-0.00020914753312542556,0.00020914753312542556,8
load,Load 27,P,281.0,75.5,-0.00011849245661853525,0.00011849245661853525,9
load,Load 27,P,281.0,75.5,-0.00012544350619542177,0.00012544350619542177,10
load,Load 27,P,281.0,75.5,-0.00013325970286373056,0.00013325970286373056,11
load,Load 27,P,281.0,75.5,-0.00013266962987175114,0.00013266962987175114,12
load,Load 27,P,281.0,75.5,-0.00015889620061906306,0.00015889620061906306,13
load,Load 27,P,281.0,75.5,-0.00013315010669729955,0.00013315010669729955,14
load,Load 27,P,281.0,75.5,-0.00010679459364041355,0.00010679459364041355,15
load,Load 27,P,281.0,75.5,-0.00014498235527448666,0.00014498235527448666,16
load,Load 27,P,281.0,75.5,-0.00015907081135289604,0.00015907081135289604,17
load,Load 27,P,281.0,75.5,-3.913217849145223e-05,3.913217849145223e-05,18
load,Load 27,P,281.0,75.5,-2.1346264169697092e-05,2.1346264169697092e-05,19
load,Load 27,P,281.0,75.5,-7.473999440165136e-05,7.473999440165136e-05,20
load,Load 27,P,281.0,75.5,-3.9740552765177295e-05,3.9740552765177295e-05,21
load,Load 27,P,281.0,75.5,-4.107871739446045e-05,4.107871739446045e-05,22
load,Load 27,P,281.0,75.5,-9.709698201584293e-05,9.709698201584293e-05,23
load,Load 27,P,281.0,75.5,-9.694655810930652e-05,9.694655810930652e-05,24
load,Load 27,P,281.0,75.5,-6.177466102346152e-05,6.177466102346152e-05,25
load,Load 27,P,281.0,75.5,-0.00017252432476881906,0.00017252432476881906,26
load,Load 27,P,281.0,75.5,-3.196030092376123e-05,3.196030092376123e-05,27
load,Load 27,P,281.0,75.5,-2.1873665670602006e-05,2.1873665670602006e-05,28
load,Load 27,Q,281.0,75.5,-2.907421762640139e-05,2.907421762640139e-05,0
load,Load 27,Q,281.0,75.5,-4.1189233220617624e-05,4.1189233220617624e-05,1
load,Load 27,Q,281.0,75.5,-8.887256475855753e-05,8.887256475855753e-05,2
load,Load 27,Q,281.0,75.5,-7.187893114788402e-05,7.187893114788402e-05,3
load,Load 27,Q,281.0,75.5,-6.222103163844306e-05,6.222103163844306e-05,4
load,Load 27,Q,281.0,75.5,-3.841742915441371e-05,3.841742915441371e-05,5
load,Load 27,Q,281.0,75.5,-4.799043569430062e-05,4.799043569430062e-05,6
load,Load 27,Q,281.0,75.5,-5.2470498600709627e-05,5.2470498600709627e-05,7
load,Load 27,Q,281.0,75.5,-2.993068086052375e-05,2.993068086052375e-05,8
load,Load 27,Q,281.0,75.5,-4.114139183785115e-05,4.114139183785115e-05,9
load,Load 27,Q,281.0,75.5,-4.05975034953987e-05,4.05975034953987e-05,10
load,Load 27,Q,281.0,75.5,-4.626863820118565e-05,4.626863820118565e-05,11
load,Load 27,Q,281.0,75.5,-4.9217281970759255e-05,4.9217281970759255e-05,12
load,Load 27,Q,281.0,75.5,-6.776164343696989e-05,6.776164343696989e-05,13
load,Load 27,Q,281.0,75.5,-9.352257934027718e-05,9.352257934027718e-05,14
load,Load 27,Q,281.0,75.5,-0.00010039187798822624,0.00010039187798822624,15
load,Load 27,Q,281.0,75.5,-0.00016777168895586446,0.00016777168895586446,16
load,Load 27,Q,281.0,75.5,-0.0001386891423888259,0.0001386891423888259,17
load,Load 27,Q,281.0,75.5,-3.678606416375185e-05,3.678606416375185e-05,18
load,Load 27,Q,281.0,75.5,-2.006647737408107e-05,2.006647737408107e-05,19
load,Load 27,Q,281.0,75.5,-7.025904437973907e-05,7.025904437973907e-05,20
load,Load 27,Q,281.0,75.5,-3.735795566710554e-05,3.735795566710554e-05,21
load,Load 27,Q,281.0,75.5,-3.861589447655689e-05,3.861589447655689e-05,22
load,Load 27,Q,281.0,75.5,-9.127567783911994e-05,9.127567783911994e-05,23
load,Load 27,Q,281.0,75.5,-3.0010628154064634e-05,3.0010628154064634e-05,24
load,Load 27,Q,281.0,75.5,-1.9122837914364864e-05,1.9122837914364864e-05,25
load,Load 27,Q,281.0,75.5,-0.0003580421961408398,0.0003580421961408398,26
load,Load 27,Q,281.0,75.5,-9.893562474472262e-06,9.893562474472262e-06,27
load,Load 27,Q,281.0,75.5,-6.771165259111811e-06,6.771165259111811e-06,28
load,Load 28,P,206.0,27.600000381469734,-0.00022641006895863237,0.00022641006895863237,0
load,Load 28,P,206.0,27.600000381469734,-0.00011383612945304323,0.00011383612945304323,1
load,Load 28,P,206.0,27.600000381469734,-0.00010692796483652845,0.00010692796483652845,2
load,Load 28,P,206.0,27.600000381469734,-0.0001342764355717674,0.0001342764355717674,3
load,Load 28,P,206.0,27.600000381469734,-0.00016051368061053005,0.00016051368061053005,4
load,Load 28,P,206.0,27.600000381469734,-0.00010510784145773556,0.00010510784145773556,5
load,Load 28,P,206.0,27.600000381469734,-0.00015110622548769603,0.00015110622548769603,6
load,Load 28,P,206.0,27.600000381469734,-0.00017325235177061414,0.00017325235177061414,7
load,Load 28,P,206.0,27.600000381469734,-0.00017570153301821323,0.00017570153301821323,8
load,Load 28,P,206.0,27.600000381469734,-8.697518769449908e-05,8.697518769449908e-05,9
load,Load 28,P,206.0,27.600000381469734,-9.37680943451702e-05,9.37680943451702e-05,10
load,Load 28,P,206.0,27.600000381469734,-9.781454693318924e-05,9.781454693318924e-05,11
load,Load 28,P,206.0,27.600000381469734,-9.566683820528277e-05,9.566683820528277e-05,12
load,Load 28,P,206.0,27.600000381469734,-0.00011037536790022839,0.00011037536790022839,13
load,Load 28,P,206.0,27.600000381469734,-7.900010447013939e-05,7.900010447013939e-05,14
load,Load 28,P,206.0,27.600000381469734,-5.8167180485474426e-05,5.8167180485474426e-05,15
load,Load 28,P,206.0,27.600000381469734,-7.310884517028327e-05,7.310884517028327e-05,16
load,Load 28,P,206.0,27.600000381469734,-8.60524563051357e-05,8.60524563051357e-05,17
load,Load 28,P,206.0,27.600000381469734,-2.1313892217156294e-05,2.1313892217156294e-05,18
load,Load 28,P,206.0,27.600000381469734,-1.1626543059700678e-05,1.1626543059700678e-05,19
load,Load 28,P,206.0,27.600000381469734,-4.070818712500479e-05,4.070818712500479e-05,20
load,Load 28,P,206.0,27.600000381469734,-2.1645250219015643e-05,2.1645250219015643e-05,21
load,Load 28,P,206.0,27.600000381469734,-2.2374100815025778e-05,2.2374100815025778e-05,22
load,Load 28,P,206.0,27.600000381469734,-5.288524059939293e-05,5.288524059939293e-05,23
load,Load 28,P,206.0,27.600000381469734,-0.00015261103687331802,0.00015261103687331802,24
load,Load 28,P,206.0,27.600000381469734,-0.0001526446369781276,0.0001526446369781276,25
load,Load 28,P,206.0,27.600000381469734,-7.50127591676919e-05,7.50127591676919e-05,26
load,Load 28,P,206.0,27.600000381469734,-0.00010450375631683162,0.00010450375631683162,27
load,Load 28,P,206.0,27.600000381469734,-6.761556450896045e-05,6.761556450896045e-05,28
load,Load 28,Q,206.0,27.600000381469734,-8.020237054040535e-06,8.020237054040535e-06,0
load,Load 28,Q,206.0,27.600000381469734,-1.8017309577766925e-05,1.8017309577766925e-05,1
load,Load 28,Q,206.0,27.600000381469734,-1.2287094691820766e-05,1.2287094691820766e-05,2
load,Load 28,Q,206.0,27.600000381469734,-8.232358395454665e-06,8.232358395454665e-06,3
load,Load 28,Q,206.0,27.600000381469734,-7.257832234874861e-06,7.257832234874861e-06,4
load,Load 28,Q,206.0,27.600000381469734,-4.221572793139394e-06,4.221572793139394e-06,5
load,Load 28,Q,206.0,27.600000381469734,-5.577690173974581e-06,5.577690173974581e-06,6
load,Load 28,Q,206.0,27.600000381469734,-6.221252502680574e-06,6.221252502680574e-06,7
load,Load 28,Q,206.0,27.600000381469734,-4.037146303448313e-06,4.037146303448313e-06,8
load,Load 28,Q,206.0,27.600000381469734,-4.126444483998348e-06,4.126444483998348e-06,9
load,Load 28,Q,206.0,27.600000381469734,-4.193104767624689e-06,4.193104767624689e-06,10
load,Load 28,Q,206.0,27.600000381469734,-4.6407025448336196e-06,4.6407025448336196e-06,11
load,Load 28,Q,206.0,27.600000381469734,-4.811045248909185e-06,4.811045248909185e-06,12
load,Load 28,Q,206.0,27.600000381469734,-6.3213939703432585e-06,6.3213939703432585e-06,13
load,Load 28,Q,206.0,27.600000381469734,-5.570611420346872e-06,5.570611420346872e-06,14
load,Load 28,Q,206.0,27.600000381469734,-4.9084316046998925e-06,4.9084316046998925e-06,15
load,Load 28,Q,206.0,27.600000381469734,-7.245709179559689e-06,7.245709179559689e-06,16
load,Load 28,Q,206.0,27.600000381469734,-9.256637628352049e-06,9.256637628352049e-06,17
load,Load 28,Q,206.0,27.600000381469734,-1.7985705914824735e-06,1.7985705914824735e-06,18
load,Load 28,Q,206.0,27.600000381469734,-3.4351554354605796e-06,3.4351554354605796e-06,19
load,Load 28,Q,206.0,27.600000381469734,-1.8265318869614688e-06,1.8265318869614688e-06,20
load,Load 28,Q,206.0,27.600000381469734,-1.8880359400119672e-06,1.8880359400119672e-06,21
load,Load 28,Q,206.0,27.600000381469734,-4.462715837105779e-06,4.462715837105779e-06,22
load,Load 28,Q,206.0,27.600000381469734,-3.099725818130894e-05,3.099725818130894e-05,23
load,Load 28,Q,206.0,27.600000381469734,-0.00011864042259763785,0.00011864042259763785,24
load,Load 28,Q,206.0,27.600000381469734,-7.434396888317263e-06,7.434396888317263e-06,25
load,Load 28,Q,206.0,27.600000381469734,-0.0002339976093446383,0.0002339976093446383,26
load,Load 28,Q,206.0,27.600000381469734,-0.00012234838198108556,0.00012234838198108556,27
load,Load 29,P,283.5,26.899999618530273,-0.0002256861185601533,0.0002256861185601533,0
load,Load 29,P,283.5,26.899999618530273,-0.00011281862676632004,0.00011281862676632004,1
load,Load 29,P,283.5,26.899999618530273,-0.00010618886926126447,0.00010618886926126447,2
load,Load 29,P,283.5,26.899999618530273,-0.00013368463340088788,0.00013368463340088788,3
load,Load 29,P,283.5,26.899999618530273,-0.000159926945276756,0.000159926945276756,4
load,Load 29,P,283.5,26.899999618530273,-0.00010474844474410716,0.00010474844474410716,5
load,Load 29,P,283.5,26.899999618530273,-0.00015061250611219656,0.00015061250611219656,6
load,Load 29,P,283.5,26.899999618530273,-0.0001726943994302954,0.0001726943994302954,7
load,Load 29,P,283.5,26.899999618530273,-0.0001752418744932316,0.0001752418744932316,8
load,Load 29,P,283.5,26.899999618530273,-8.664820840263432e-05,8.664820840263432e-05,9
load,Load 29,P,283.5,26.899999618530273,-9.3427521299011e-05,9.3427521299011e-05,10
load,Load 29,P,283.5,26.899999618530273,-9.744681723723447e-05,9.744681723723447e-05,11
load,Load 29,P,283.5,26.899999618530273,-9.529446271576703e-05,9.529446271576703e-05,12
load,Load 29,P,283.5,26.899999618530273,-0.00010990972934741827,0.00010990972934741827,13
load,Load 29,P,283.5,26.899999618530273,-7.861794253935517e-05,7.861794253935517e-05,14
load,Load 29,P,283.5,26.899999618530273,-5.7848093636991836e-05,5.7848093636991836e-05,15
load,Load 29,P,283.5,26.899999618530273,-7.265749055630488e-05,7.265749055630488e-05,16
load,Load 29,P,283.5,26.899999618530273,-8.548716744000707e-05,8.548716744000707e-05,17
load,Load 29,P,283.5,26.899999618530273,-2.1196970908921032e-05,2.1196970908921032e-05,18
load,Load 29,P,283.5,26.899999618530273,-1.156276349808527e-05,1.156276349808527e-05,19
load,Load 29,P,283.5,26.899999618530273,-4.04848747805775e-05,4.04848747805775e-05,20
load,Load 29,P,283.5,26.899999618530273,-2.1526511169467354e-05,2.1526511169467354e-05,21
load,Load 29,P,283.5,26.899999618530273,-2.2251363523961842e-05,2.2251363523961842e-05,22
load,Load 29,P,283.5,26.899999618530273,-5.259512882040962e-05,5.259512882040962e-05,23
load,Load 29,P,283.5,26.899999618530273,-0.00015092729523933369,0.00015092729523933369,24
load,Load 29,P,283.5,26.899999618530273,-0.00014686551111925406,0.00014686551111925406,25
load,Load 29,P,283.5,26.899999618530273,-7.454965001654212e-05,7.454965001654212e-05,26
load,Load 29,P,283.5,26.899999618530273,-9.028967720667858e-05,9.028967720667858e-05,27
load,Load 29,P,283.5,26.899999618530273,-6.654062353678158e-05,6.654062353678158e-05,28
load,Load 29,Q,283.5,26.899999618530273,-5.417857888878608e-06,5.417857888878608e-06,0
load,Load 29,Q,283.5,26.899999618530273,-1.2271803121921555e-05,1.2271803121921555e-05,1
