scenario_id,contingency_type,outage_type,description,severity,num_elements_out,element1_type,element1_name,element1_class,element1_index,element1_rating_capacity,element2_type,element2_name,element2_class,element2_index,element2_rating_capacity,generation_date,notes
1162,N-2,line+generator,Mixed outage: Line 13 - 14 + G 01,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1163,N-2,line+generator,Mixed outage: Line 13 - 14 + G 02,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1164,N-2,line+generator,Mixed outage: Line 13 - 14 + G 03,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1165,N-2,line+generator,Mixed outage: Line 13 - 14 + G 04,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1166,N-2,line+generator,Mixed outage: Line 13 - 14 + G 05,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1167,N-2,line+generator,Mixed outage: Line 13 - 14 + G 06,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1168,N-2,line+generator,Mixed outage: Line 13 - 14 + G 07,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1169,N-2,line+generator,Mixed outage: Line 13 - 14 + G 08,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1170,N-2,line+generator,Mixed outage: Line 13 - 14 + G 09,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1171,N-2,line+generator,Mixed outage: Line 13 - 14 + G 10,critical,2,line,Line 13 - 14,ElmLne,7,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1172,N-2,line+generator,Mixed outage: Line 26 - 27 + G 01,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1173,N-2,line+generator,Mixed outage: Line 26 - 27 + G 02,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1174,N-2,line+generator,Mixed outage: Line 26 - 27 + G 03,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1175,N-2,line+generator,Mixed outage: Line 26 - 27 + G 04,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1176,N-2,line+generator,Mixed outage: Line 26 - 27 + G 05,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1177,N-2,line+generator,Mixed outage: Line 26 - 27 + G 06,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1178,N-2,line+generator,Mixed outage: Line 26 - 27 + G 07,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1179,N-2,line+generator,Mixed outage: Line 26 - 27 + G 08,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1180,N-2,line+generator,Mixed outage: Line 26 - 27 + G 09,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1181,N-2,line+generator,Mixed outage: Line 26 - 27 + G 10,critical,2,line,Line 26 - 27,ElmLne,8,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1182,N-2,line+generator,Mixed outage: Line 09 - 39 + G 01,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1183,N-2,line+generator,Mixed outage: Line 09 - 39 + G 02,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1184,N-2,line+generator,Mixed outage: Line 09 - 39 + G 03,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1185,N-2,line+generator,Mixed outage: Line 09 - 39 + G 04,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1186,N-2,line+generator,Mixed outage: Line 09 - 39 + G 05,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1187,N-2,line+generator,Mixed outage: Line 09 - 39 + G 06,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1188,N-2,line+generator,Mixed outage: Line 09 - 39 + G 07,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1189,N-2,line+generator,Mixed outage: Line 09 - 39 + G 08,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1190,N-2,line+generator,Mixed outage: Line 09 - 39 + G 09,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1191,N-2,line+generator,Mixed outage: Line 09 - 39 + G 10,critical,2,line,Line 09 - 39,ElmLne,9,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1192,N-2,line+generator,Mixed outage: Line 28 - 29 + G 01,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1193,N-2,line+generator,Mixed outage: Line 28 - 29 + G 02,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1194,N-2,line+generator,Mixed outage: Line 28 - 29 + G 03,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1195,N-2,line+generator,Mixed outage: Line 28 - 29 + G 04,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1196,N-2,line+generator,Mixed outage: Line 28 - 29 + G 05,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1197,N-2,line+generator,Mixed outage: Line 28 - 29 + G 06,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1198,N-2,line+generator,Mixed outage: Line 28 - 29 + G 07,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1199,N-2,line+generator,Mixed outage: Line 28 - 29 + G 08,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1200,N-2,line+generator,Mixed outage: Line 28 - 29 + G 09,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1201,N-2,line+generator,Mixed outage: Line 28 - 29 + G 10,critical,2,line,Line 28 - 29,ElmLne,10,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1202,N-2,line+generator,Mixed outage: Line 06 - 07 + G 01,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1203,N-2,line+generator,Mixed outage: Line 06 - 07 + G 02,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1204,N-2,line+generator,Mixed outage: Line 06 - 07 + G 03,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1205,N-2,line+generator,Mixed outage: Line 06 - 07 + G 04,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1206,N-2,line+generator,Mixed outage: Line 06 - 07 + G 05,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1207,N-2,line+generator,Mixed outage: Line 06 - 07 + G 06,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1208,N-2,line+generator,Mixed outage: Line 06 - 07 + G 07,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1209,N-2,line+generator,Mixed outage: Line 06 - 07 + G 08,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1210,N-2,line+generator,Mixed outage: Line 06 - 07 + G 09,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1211,N-2,line+generator,Mixed outage: Line 06 - 07 + G 10,critical,2,line,Line 06 - 07,ElmLne,11,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1212,N-2,line+generator,Mixed outage: Line 01 - 39 + G 01,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1213,N-2,line+generator,Mixed outage: Line 01 - 39 + G 02,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1214,N-2,line+generator,Mixed outage: Line 01 - 39 + G 03,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1215,N-2,line+generator,Mixed outage: Line 01 - 39 + G 04,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1216,N-2,line+generator,Mixed outage: Line 01 - 39 + G 05,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1217,N-2,line+generator,Mixed outage: Line 01 - 39 + G 06,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1218,N-2,line+generator,Mixed outage: Line 01 - 39 + G 07,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1219,N-2,line+generator,Mixed outage: Line 01 - 39 + G 08,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1220,N-2,line+generator,Mixed outage: Line 01 - 39 + G 09,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1221,N-2,line+generator,Mixed outage: Line 01 - 39 + G 10,critical,2,line,Line 01 - 39,ElmLne,12,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1222,N-2,line+generator,Mixed outage: Line 16 - 24 + G 01,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1223,N-2,line+generator,Mixed outage: Line 16 - 24 + G 02,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1224,N-2,line+generator,Mixed outage: Line 16 - 24 + G 03,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1225,N-2,line+generator,Mixed outage: Line 16 - 24 + G 04,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1226,N-2,line+generator,Mixed outage: Line 16 - 24 + G 05,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1227,N-2,line+generator,Mixed outage: Line 16 - 24 + G 06,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1228,N-2,line+generator,Mixed outage: Line 16 - 24 + G 07,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1229,N-2,line+generator,Mixed outage: Line 16 - 24 + G 08,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1230,N-2,line+generator,Mixed outage: Line 16 - 24 + G 09,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1231,N-2,line+generator,Mixed outage: Line 16 - 24 + G 10,critical,2,line,Line 16 - 24,ElmLne,13,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1232,N-2,line+generator,Mixed outage: Line 15 - 16 + G 01,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1233,N-2,line+generator,Mixed outage: Line 15 - 16 + G 02,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1234,N-2,line+generator,Mixed outage: Line 15 - 16 + G 03,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1235,N-2,line+generator,Mixed outage: Line 15 - 16 + G 04,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1236,N-2,line+generator,Mixed outage: Line 15 - 16 + G 05,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1237,N-2,line+generator,Mixed outage: Line 15 - 16 + G 06,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1238,N-2,line+generator,Mixed outage: Line 15 - 16 + G 07,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1239,N-2,line+generator,Mixed outage: Line 15 - 16 + G 08,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1240,N-2,line+generator,Mixed outage: Line 15 - 16 + G 09,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1241,N-2,line+generator,Mixed outage: Line 15 - 16 + G 10,critical,2,line,Line 15 - 16,ElmLne,14,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1242,N-2,line+generator,Mixed outage: Line 02 - 25 + G 01,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1243,N-2,line+generator,Mixed outage: Line 02 - 25 + G 02,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1244,N-2,line+generator,Mixed outage: Line 02 - 25 + G 03,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1245,N-2,line+generator,Mixed outage: Line 02 - 25 + G 04,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1246,N-2,line+generator,Mixed outage: Line 02 - 25 + G 05,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1247,N-2,line+generator,Mixed outage: Line 02 - 25 + G 06,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1248,N-2,line+generator,Mixed outage: Line 02 - 25 + G 07,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1249,N-2,line+generator,Mixed outage: Line 02 - 25 + G 08,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1250,N-2,line+generator,Mixed outage: Line 02 - 25 + G 09,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1251,N-2,line+generator,Mixed outage: Line 02 - 25 + G 10,critical,2,line,Line 02 - 25,ElmLne,15,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1252,N-2,line+generator,Mixed outage: Line 03 - 04 + G 01,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1253,N-2,line+generator,Mixed outage: Line 03 - 04 + G 02,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1254,N-2,line+generator,Mixed outage: Line 03 - 04 + G 03,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1255,N-2,line+generator,Mixed outage: Line 03 - 04 + G 04,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1256,N-2,line+generator,Mixed outage: Line 03 - 04 + G 05,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1257,N-2,line+generator,Mixed outage: Line 03 - 04 + G 06,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1258,N-2,line+generator,Mixed outage: Line 03 - 04 + G 07,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1259,N-2,line+generator,Mixed outage: Line 03 - 04 + G 08,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1260,N-2,line+generator,Mixed outage: Line 03 - 04 + G 09,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1261,N-2,line+generator,Mixed outage: Line 03 - 04 + G 10,critical,2,line,Line 03 - 04,ElmLne,16,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1262,N-2,line+generator,Mixed outage: Line 16 - 19 + G 01,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1263,N-2,line+generator,Mixed outage: Line 16 - 19 + G 02,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1264,N-2,line+generator,Mixed outage: Line 16 - 19 + G 03,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1265,N-2,line+generator,Mixed outage: Line 16 - 19 + G 04,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1266,N-2,line+generator,Mixed outage: Line 16 - 19 + G 05,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1267,N-2,line+generator,Mixed outage: Line 16 - 19 + G 06,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1268,N-2,line+generator,Mixed outage: Line 16 - 19 + G 07,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1269,N-2,line+generator,Mixed outage: Line 16 - 19 + G 08,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1270,N-2,line+generator,Mixed outage: Line 16 - 19 + G 09,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1271,N-2,line+generator,Mixed outage: Line 16 - 19 + G 10,critical,2,line,Line 16 - 19,ElmLne,17,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1272,N-2,line+generator,Mixed outage: Line 16 - 21 + G 01,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1273,N-2,line+generator,Mixed outage: Line 16 - 21 + G 02,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1274,N-2,line+generator,Mixed outage: Line 16 - 21 + G 03,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1275,N-2,line+generator,Mixed outage: Line 16 - 21 + G 04,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1276,N-2,line+generator,Mixed outage: Line 16 - 21 + G 05,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1277,N-2,line+generator,Mixed outage: Line 16 - 21 + G 06,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1278,N-2,line+generator,Mixed outage: Line 16 - 21 + G 07,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 07,ElmSym,6,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1279,N-2,line+generator,Mixed outage: Line 16 - 21 + G 08,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 08,ElmSym,7,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1280,N-2,line+generator,Mixed outage: Line 16 - 21 + G 09,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 09,ElmSym,8,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1281,N-2,line+generator,Mixed outage: Line 16 - 21 + G 10,critical,2,line,Line 16 - 21,ElmLne,18,0.0,generator,G 10,ElmSym,9,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1282,N-2,line+generator,Mixed outage: Line 22 - 23 + G 01,critical,2,line,Line 22 - 23,ElmLne,19,0.0,generator,G 01,ElmSym,0,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1283,N-2,line+generator,Mixed outage: Line 22 - 23 + G 02,critical,2,line,Line 22 - 23,ElmLne,19,0.0,generator,G 02,ElmSym,1,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1284,N-2,line+generator,Mixed outage: Line 22 - 23 + G 03,critical,2,line,Line 22 - 23,ElmLne,19,0.0,generator,G 03,ElmSym,2,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1285,N-2,line+generator,Mixed outage: Line 22 - 23 + G 04,critical,2,line,Line 22 - 23,ElmLne,19,0.0,generator,G 04,ElmSym,3,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1286,N-2,line+generator,Mixed outage: Line 22 - 23 + G 05,critical,2,line,Line 22 - 23,ElmLne,19,0.0,generator,G 05,ElmSym,4,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
1287,N-2,line+generator,Mixed outage: Line 22 - 23 + G 06,critical,2,line,Line 22 - 23,ElmLne,19,0.0,generator,G 06,ElmSym,5,0.0,2025-08-03T14:26:32.089090,Auto-generated N-2 contingency
